dep;week;P;T;cl_age90;pop
75;2021-S44;175;9875;19;208074
75;2021-S44;512;19497;29;386230
75;2021-S44;595;20619;39;332595
75;2021-S44;400;14161;49;277369
75;2021-S44;256;12071;59;259307
75;2021-S44;214;8835;69;213755
75;2021-S44;103;5268;79;163119
75;2021-S44;39;2019;89;82607
75;2021-S44;11;566;90;26637
75;2021-S44;2445;95960;0;2148271
75;2021-S45;177;5779;09;198578
75;2021-S45;222;8561;19;208074
75;2021-S45;713;22292;29;386230
75;2021-S45;721;22866;39;332595
75;2021-S45;470;15368;49;277369
75;2021-S45;349;13782;59;259307
75;2021-S45;219;9711;69;213755
75;2021-S45;97;5832;79;163119
75;2021-S45;35;1945;89;82607
75;2021-S45;8;549;90;26637
75;2021-S45;3013;106706;0;2148271
75;2021-S46;615;15874;09;198578
75;2021-S46;518;13367;19;208074
75;2021-S46;1252;26780;29;386230
75;2021-S46;1242;26911;39;332595
75;2021-S46;888;19364;49;277369
75;2021-S46;622;15990;59;259307
75;2021-S46;352;11102;69;213755
75;2021-S46;176;6942;79;163119
75;2021-S46;55;2367;89;82607
75;2021-S46;16;578;90;26637
75;2021-S46;5748;139299;0;2148271
75;2021-S47;1076;23383;09;198578
75;2021-S47;906;18910;19;208074
75;2021-S47;2024;39360;29;386230
75;2021-S47;2047;38910;39;332595
75;2021-S47;1629;27728;49;277369
75;2021-S47;1010;20862;59;259307
75;2021-S47;572;13172;69;213755
75;2021-S47;258;7877;79;163119
75;2021-S47;85;2602;89;82607
75;2021-S47;25;802;90;26637
75;2021-S47;9646;193645;0;2148271
75;2021-S48;1470;32379;09;198578
75;2021-S48;1313;25750;19;208074
75;2021-S48;2653;53597;29;386230
75;2021-S48;3012;50611;39;332595
75;2021-S48;2088;34007;49;277369
75;2021-S48;1326;24616;59;259307
75;2021-S48;715;15237;69;213755
75;2021-S48;305;8713;79;163119
75;2021-S48;97;2973;89;82607
75;2021-S48;43;1038;90;26637
75;2021-S48;13031;248959;0;2148271
75;2021-S49;1629;32420;09;198578
75;2021-S49;1374;27651;19;208074
75;2021-S49;3276;64166;29;386230
75;2021-S49;3152;56630;39;332595
75;2021-S49;2232;36441;49;277369
75;2021-S49;1316;26159;59;259307
75;2021-S49;732;16090;69;213755
75;2021-S49;315;9421;79;163119
75;2021-S49;103;3306;89;82607
75;2021-S49;55;1095;90;26637
75;2021-S49;14188;273428;0;2148271
75;2021-S50;1408;29047;09;198578
75;2021-S50;1854;36605;19;208074
75;2021-S50;7195;98457;29;386230
75;2021-S50;5178;74551;39;332595
75;2021-S50;2823;45343;49;277369
75;2021-S50;1705;33081;59;259307
75;2021-S50;856;19227;69;213755
75;2021-S50;403;11384;79;163119
75;2021-S50;136;3931;89;82607
75;2021-S50;74;1210;90;26637
75;2021-S50;21646;352881;0;2148271
75;2021-S51;1367;16329;09;198578
75;2021-S51;3672;37100;19;208074
75;2021-S51;17061;131812;29;386230
75;2021-S51;11119;100920;39;332595
75;2021-S51;5164;58512;49;277369
75;2021-S51;3356;47435;59;259307
75;2021-S51;1601;27705;69;213755
75;2021-S51;741;16410;79;163119
75;2021-S51;274;6010;89;82607
75;2021-S51;67;1524;90;26637
75;2021-S51;44439;443855;0;2148271
75;2021-S52;2954;18121;09;198578
75;2021-S52;7476;41697;19;208074
75;2021-S52;19178;114297;29;386230
75;2021-S52;14592;86434;39;332595
75;2021-S52;9551;54418;49;277369
75;2021-S52;7250;46580;59;259307
75;2021-S52;3983;29255;69;213755
75;2021-S52;2052;17982;79;163119
75;2021-S52;857;7070;89;82607
75;2021-S52;277;2149;90;26637
75;2021-S52;68186;418166;0;2148271
75;2022-S01;7184;52882;09;198578
75;2022-S01;12896;65656;19;208074
75;2022-S01;24350;107626;29;386230
75;2022-S01;16343;77394;39;332595
75;2022-S01;11049;55189;49;277369
75;2022-S01;8212;44713;59;259307
75;2022-S01;4287;26535;69;213755
75;2022-S01;2313;16254;79;163119
75;2022-S01;1004;6866;89;82607
75;2022-S01;376;2365;90;26637
75;2022-S01;88037;455644;0;2148271
76;2020-S21;1;152;09;145855
76;2020-S21;1;158;19;158113
76;2020-S21;2;307;29;142048
76;2020-S21;1;422;39;152559
76;2020-S21;2;380;49;151379
76;2020-S21;1;368;59;159079
76;2020-S21;3;322;69;152712
76;2020-S21;6;280;79;105179
76;2020-S21;7;262;89;59968
76;2020-S21;10;146;90;16896
76;2020-S21;34;2798;0;1243788
76;2020-S22;0;216;09;145855
76;2020-S22;1;203;19;158113
76;2020-S22;4;347;29;142048
76;2020-S22;2;345;39;152559
76;2020-S22;1;322;49;151379
76;2020-S22;1;318;59;159079
76;2020-S22;1;301;69;152712
76;2020-S22;1;226;79;105179
76;2020-S22;1;245;89;59968
76;2020-S22;1;137;90;16896
76;2020-S22;13;2660;0;1243788
76;2020-S23;5;157;09;145855
76;2020-S23;2;171;19;158113
76;2020-S23;1;278;29;142048
76;2020-S23;3;266;39;152559
76;2020-S23;2;245;49;151379
76;2020-S23;1;249;59;159079
76;2020-S23;0;246;69;152712
76;2020-S23;3;201;79;105179
76;2020-S23;0;236;89;59968
76;2020-S23;0;131;90;16896
76;2020-S23;17;2180;0;1243788
76;2020-S24;5;140;09;145855
76;2020-S24;2;176;19;158113
76;2020-S24;10;363;29;142048
76;2020-S24;11;354;39;152559
76;2020-S24;7;304;49;151379
76;2020-S24;3;322;59;159079
76;2020-S24;7;254;69;152712
76;2020-S24;3;250;79;105179
76;2020-S24;3;190;89;59968
76;2020-S24;1;104;90;16896
76;2020-S24;52;2457;0;1243788
76;2020-S25;12;251;09;145855
76;2020-S25;9;309;19;158113
76;2020-S25;17;484;29;142048
76;2020-S25;16;504;39;152559
76;2020-S25;13;436;49;151379
76;2020-S25;12;420;59;159079
76;2020-S25;5;358;69;152712
76;2020-S25;2;285;79;105179
76;2020-S25;12;396;89;59968
76;2020-S25;7;259;90;16896
76;2020-S25;105;3702;0;1243788
76;2020-S26;11;627;09;145855
76;2020-S26;16;720;19;158113
76;2020-S26;11;1035;29;142048
76;2020-S26;14;1212;39;152559
76;2020-S26;18;1162;49;151379
76;2020-S26;15;982;59;159079
76;2020-S26;4;717;69;152712
76;2020-S26;7;577;79;105179
76;2020-S26;6;718;89;59968
76;2020-S26;8;583;90;16896
76;2020-S26;110;8333;0;1243788
76;2020-S27;15;976;09;145855
76;2020-S27;15;862;19;158113
76;2020-S27;10;1239;29;142048
76;2020-S27;16;1486;39;152559
76;2020-S27;10;1221;49;151379
76;2020-S27;12;1128;59;159079
76;2020-S27;11;809;69;152712
76;2020-S27;3;697;79;105179
76;2020-S27;9;772;89;59968
76;2020-S27;1;553;90;16896
76;2020-S27;103;9744;0;1243788
76;2020-S28;16;1158;09;145855
76;2020-S28;11;1089;19;158113
76;2020-S28;9;1180;29;142048
76;2020-S28;12;1679;39;152559
76;2020-S28;9;1446;49;151379
76;2020-S28;4;1324;59;159079
76;2020-S28;5;1331;69;152712
76;2020-S28;2;1045;79;105179
76;2020-S28;0;626;89;59968
76;2020-S28;0;260;90;16896
76;2020-S28;68;11139;0;1243788
76;2020-S29;5;780;09;145855
76;2020-S29;6;781;19;158113
76;2020-S29;8;1218;29;142048
76;2020-S29;5;1280;39;152559
76;2020-S29;7;1022;49;151379
76;2020-S29;3;904;59;159079
76;2020-S29;3;935;69;152712
76;2020-S29;3;694;79;105179
76;2020-S29;1;478;89;59968
76;2020-S29;0;190;90;16896
76;2020-S29;41;8283;0;1243788
76;2020-S30;7;600;09;145855
76;2020-S30;3;784;19;158113
76;2020-S30;10;1203;29;142048
76;2020-S30;16;1213;39;152559
76;2020-S30;6;885;49;151379
76;2020-S30;4;822;59;159079
76;2020-S30;3;742;69;152712
76;2020-S30;3;555;79;105179
76;2020-S30;0;422;89;59968
76;2020-S30;0;190;90;16896
76;2020-S30;52;7416;0;1243788
76;2020-S31;3;495;09;145855
76;2020-S31;10;893;19;158113
76;2020-S31;34;1474;29;142048
76;2020-S31;8;1242;39;152559
76;2020-S31;4;1080;49;151379
76;2020-S31;5;962;59;159079
76;2020-S31;2;851;69;152712
76;2020-S31;2;596;79;105179
76;2020-S31;0;366;89;59968
76;2020-S31;1;165;90;16896
76;2020-S31;69;8124;0;1243788
76;2020-S32;14;483;09;145855
76;2020-S32;18;809;19;158113
76;2020-S32;25;1796;29;142048
76;2020-S32;17;1201;39;152559
76;2020-S32;13;985;49;151379
76;2020-S32;10;1031;59;159079
76;2020-S32;4;906;69;152712
76;2020-S32;4;703;79;105179
76;2020-S32;1;414;89;59968
76;2020-S32;2;164;90;16896
76;2020-S32;112;8497;0;1243788
76;2020-S33;4;414;09;145855
76;2020-S33;18;841;19;158113
76;2020-S33;41;1674;29;142048
76;2020-S33;18;1136;39;152559
76;2020-S33;19;988;49;151379
76;2020-S33;9;894;59;159079
76;2020-S33;5;825;69;152712
76;2020-S33;2;591;79;105179
76;2020-S33;11;391;89;59968
76;2020-S33;14;220;90;16896
76;2020-S33;141;7975;0;1243788
76;2020-S34;20;442;09;145855
76;2020-S34;31;1208;19;158113
76;2020-S34;84;2326;29;142048
76;2020-S34;45;1711;39;152559
76;2020-S34;26;1411;49;151379
76;2020-S34;16;1323;59;159079
76;2020-S34;18;1022;69;152712
76;2020-S34;8;730;79;105179
76;2020-S34;6;527;89;59968
76;2020-S34;5;255;90;16896
76;2020-S34;259;10957;0;1243788
76;2020-S35;33;629;09;145855
76;2020-S35;90;1633;19;158113
76;2020-S35;198;3186;29;142048
76;2020-S35;122;2465;39;152559
76;2020-S35;78;2222;49;151379
76;2020-S35;51;1977;59;159079
76;2020-S35;34;1437;69;152712
76;2020-S35;17;981;79;105179
76;2020-S35;13;661;89;59968
76;2020-S35;7;410;90;16896
76;2020-S35;643;15603;0;1243788
76;2020-S36;31;988;09;145855
76;2020-S36;146;1771;19;158113
76;2020-S36;305;3698;29;142048
76;2020-S36;150;2993;39;152559
76;2020-S36;106;2414;49;151379
76;2020-S36;88;2107;59;159079
76;2020-S36;62;1629;69;152712
76;2020-S36;18;980;79;105179
76;2020-S36;20;677;89;59968
76;2020-S36;11;382;90;16896
76;2020-S36;937;17640;0;1243788
76;2020-S37;66;2545;09;145855
76;2020-S37;175;3057;19;158113
76;2020-S37;304;4173;29;142048
76;2020-S37;220;4022;39;152559
76;2020-S37;166;2981;49;151379
76;2020-S37;126;2276;59;159079
76;2020-S37;70;1668;69;152712
76;2020-S37;38;934;79;105179
76;2020-S37;22;783;89;59968
76;2020-S37;8;477;90;16896
76;2020-S37;1195;22919;0;1243788
76;2020-S38;108;2408;09;145855
76;2020-S38;266;4381;19;158113
76;2020-S38;402;4582;29;142048
76;2020-S38;298;4299;39;152559
76;2020-S38;263;3439;49;151379
76;2020-S38;180;2455;59;159079
76;2020-S38;117;1676;69;152712
76;2020-S38;56;1062;79;105179
76;2020-S38;31;885;89;59968
76;2020-S38;24;535;90;16896
76;2020-S38;1745;25723;0;1243788
76;2020-S39;77;1000;09;145855
76;2020-S39;222;3562;19;158113
76;2020-S39;389;3811;29;142048
76;2020-S39;262;2936;39;152559
76;2020-S39;195;2644;49;151379
76;2020-S39;173;2145;59;159079
76;2020-S39;118;1378;69;152712
76;2020-S39;62;958;79;105179
76;2020-S39;52;825;89;59968
76;2020-S39;17;462;90;16896
76;2020-S39;1567;19721;0;1243788
76;2020-S40;58;688;09;145855
76;2020-S40;216;2772;19;158113
76;2020-S40;356;3246;29;142048
76;2020-S40;245;2576;39;152559
76;2020-S40;212;2201;49;151379
76;2020-S40;199;1923;59;159079
76;2020-S40;133;1430;69;152712
76;2020-S40;95;964;79;105179
76;2020-S40;53;762;89;59968
76;2020-S40;18;412;90;16896
76;2020-S40;1587;16979;0;1243788
76;2020-S41;87;831;09;145855
76;2020-S41;325;3378;19;158113
76;2020-S41;602;4000;29;142048
76;2020-S41;338;3077;39;152559
76;2020-S41;300;2642;49;151379
76;2020-S41;269;2344;59;159079
76;2020-S41;184;1630;69;152712
76;2020-S41;117;1143;79;105179
76;2020-S41;81;923;89;59968
76;2020-S41;60;529;90;16896
76;2020-S41;2363;20498;0;1243788
76;2020-S42;83;948;09;145855
76;2020-S42;375;4126;19;158113
76;2020-S42;591;4759;29;142048
76;2020-S42;478;4171;39;152559
76;2020-S42;417;3489;49;151379
76;2020-S42;376;3086;59;159079
76;2020-S42;276;2059;69;152712
76;2020-S42;166;1317;79;105179
76;2020-S42;105;1140;89;59968
76;2020-S42;59;681;90;16896
76;2020-S42;2926;25777;0;1243788
76;2020-S43;85;1029;09;145855
76;2020-S43;405;3500;19;158113
76;2020-S43;723;5757;29;142048
76;2020-S43;744;5106;39;152559
76;2020-S43;666;4218;49;151379
76;2020-S43;612;3939;59;159079
76;2020-S43;488;2698;69;152712
76;2020-S43;292;1668;79;105179
76;2020-S43;209;1518;89;59968
76;2020-S43;109;950;90;16896
76;2020-S43;4333;30385;0;1243788
76;2020-S44;161;1296;09;145855
76;2020-S44;595;3589;19;158113
76;2020-S44;827;5748;29;142048
76;2020-S44;868;5597;39;152559
76;2020-S44;778;4853;49;151379
76;2020-S44;799;4608;59;159079
76;2020-S44;560;3176;69;152712
76;2020-S44;361;2045;79;105179
76;2020-S44;298;1792;89;59968
76;2020-S44;157;1200;90;16896
76;2020-S44;5404;33908;0;1243788
76;2020-S45;197;1481;09;145855
76;2020-S45;634;4266;19;158113
76;2020-S45;654;5174;29;142048
76;2020-S45;672;5298;39;152559
76;2020-S45;676;4933;49;151379
76;2020-S45;710;4743;59;159079
76;2020-S45;569;3414;69;152712
76;2020-S45;354;2231;79;105179
76;2020-S45;242;2291;89;59968
76;2020-S45;151;1820;90;16896
76;2020-S45;4859;35653;0;1243788
76;2020-S46;123;1183;09;145855
76;2020-S46;280;3558;19;158113
76;2020-S46;374;3845;29;142048
76;2020-S46;364;4133;39;152559
76;2020-S46;339;3869;49;151379
76;2020-S46;355;3522;59;159079
76;2020-S46;284;2425;69;152712
76;2020-S46;192;1710;79;105179
76;2020-S46;217;1928;89;59968
76;2020-S46;140;1451;90;16896
76;2020-S46;2674;27636;0;1243788
76;2020-S47;96;1055;09;145855
76;2020-S47;248;3235;19;158113
76;2020-S47;287;3555;29;142048
76;2020-S47;232;3665;39;152559
76;2020-S47;251;3255;49;151379
76;2020-S47;259;3076;59;159079
76;2020-S47;181;2182;69;152712
76;2020-S47;138;1754;79;105179
76;2020-S47;197;2025;89;59968
76;2020-S47;123;1610;90;16896
76;2020-S47;2012;25415;0;1243788
76;2020-S48;50;839;09;145855
76;2020-S48;174;2446;19;158113
76;2020-S48;153;2649;29;142048
76;2020-S48;151;2763;39;152559
76;2020-S48;162;2579;49;151379
76;2020-S48;138;2355;59;159079
76;2020-S48;99;1868;69;152712
76;2020-S48;74;1536;79;105179
76;2020-S48;105;1648;89;59968
76;2020-S48;93;1171;90;16896
76;2020-S48;1199;19856;0;1243788
76;2020-S49;37;703;09;145855
76;2020-S49;109;1957;19;158113
76;2020-S49;128;2570;29;142048
76;2020-S49;107;2712;39;152559
76;2020-S49;122;2455;49;151379
76;2020-S49;107;2283;59;159079
76;2020-S49;90;1874;69;152712
76;2020-S49;65;1459;79;105179
76;2020-S49;94;1616;89;59968
76;2020-S49;77;1202;90;16896
76;2020-S49;936;18832;0;1243788
76;2020-S50;45;769;09;145855
76;2020-S50;118;2081;19;158113
76;2020-S50;162;3078;29;142048
76;2020-S50;158;3076;39;152559
76;2020-S50;146;2718;49;151379
76;2020-S50;131;2657;59;159079
76;2020-S50;89;2104;69;152712
76;2020-S50;93;1651;79;105179
76;2020-S50;148;1708;89;59968
76;2020-S50;87;1107;90;16896
76;2020-S50;1177;20949;0;1243788
76;2020-S51;44;1258;09;145855
76;2020-S51;132;5179;19;158113
76;2020-S51;211;6782;29;142048
76;2020-S51;220;7344;39;152559
76;2020-S51;173;7390;49;151379
76;2020-S51;212;7407;59;159079
76;2020-S51;161;7683;69;152712
76;2020-S51;98;5590;79;105179
76;2020-S51;141;3353;89;59968
76;2020-S51;89;1621;90;16896
76;2020-S51;1482;53610;0;1243788
76;2020-S52;36;1406;09;145855
76;2020-S52;113;4950;19;158113
76;2020-S52;194;8072;29;142048
76;2020-S52;184;8008;39;152559
76;2020-S52;142;7240;49;151379
76;2020-S52;167;6862;59;159079
76;2020-S52;140;5348;69;152712
76;2020-S52;101;3626;79;105179
76;2020-S52;113;2410;89;59968
76;2020-S52;71;1223;90;16896
76;2020-S52;1266;49160;0;1243788
76;2020-S53;37;707;09;145855
76;2020-S53;148;3327;19;158113
76;2020-S53;249;6265;29;142048
76;2020-S53;236;4819;39;152559
76;2020-S53;200;3908;49;151379
76;2020-S53;206;4042;59;159079
76;2020-S53;163;3549;69;152712
76;2020-S53;132;2316;79;105179
76;2020-S53;141;2009;89;59968
76;2020-S53;83;1318;90;16896
76;2020-S53;1595;32260;0;1243788
76;2021-S01;83;911;09;145855
76;2021-S01;268;3433;19;158113
76;2021-S01;393;6185;29;142048
76;2021-S01;325;5821;39;152559
76;2021-S01;311;5013;49;151379
76;2021-S01;340;5145;59;159079
76;2021-S01;250;3871;69;152712
76;2021-S01;156;2631;79;105179
76;2021-S01;207;2438;89;59968
76;2021-S01;75;1455;90;16896
76;2021-S01;2408;36904;0;1243788
76;2021-S02;106;1277;09;145855
76;2021-S02;288;4251;19;158113
76;2021-S02;401;5785;29;142048
76;2021-S02;389;5921;39;152559
76;2021-S02;364;5255;49;151379
76;2021-S02;343;5278;59;159079
76;2021-S02;274;3782;69;152712
76;2021-S02;220;2603;79;105179
76;2021-S02;189;2390;89;59968
76;2021-S02;132;1606;90;16896
76;2021-S02;2707;38154;0;1243788
76;2021-S03;157;1898;09;145855
76;2021-S03;298;4476;19;158113
76;2021-S03;401;5510;29;142048
76;2021-S03;409;6108;39;152559
76;2021-S03;403;5369;49;151379
76;2021-S03;387;4875;59;159079
76;2021-S03;280;3563;69;152712
76;2021-S03;196;2499;79;105179
76;2021-S03;185;2195;89;59968
76;2021-S03;104;1342;90;16896
76;2021-S03;2821;37837;0;1243788
76;2021-S04;130;1799;09;145855
76;2021-S04;266;4512;19;158113
76;2021-S04;296;5682;29;142048
76;2021-S04;385;6022;39;152559
76;2021-S04;333;5054;49;151379
76;2021-S04;297;4541;59;159079
76;2021-S04;236;3339;69;152712
76;2021-S04;174;2330;79;105179
76;2021-S04;178;1980;89;59968
76;2021-S04;103;1219;90;16896
76;2021-S04;2398;36479;0;1243788
76;2021-S05;123;2162;09;145855
76;2021-S05;283;4513;19;158113
76;2021-S05;282;5272;29;142048
76;2021-S05;347;5804;39;152559
76;2021-S05;327;4891;49;151379
76;2021-S05;305;4539;59;159079
76;2021-S05;248;3447;69;152712
76;2021-S05;159;2499;79;105179
76;2021-S05;136;1957;89;59968
76;2021-S05;78;1175;90;16896
76;2021-S05;2288;36260;0;1243788
76;2021-S06;95;2004;09;145855
76;2021-S06;214;4327;19;158113
76;2021-S06;194;4634;29;142048
76;2021-S06;215;5191;39;152559
76;2021-S06;222;4334;49;151379
76;2021-S06;222;3929;59;159079
76;2021-S06;165;3046;69;152712
76;2021-S06;119;2114;79;105179
76;2021-S06;90;1766;89;59968
76;2021-S06;31;1086;90;16896
76;2021-S06;1567;32434;0;1243788
76;2021-S07;85;1894;09;145855
76;2021-S07;296;4934;19;158113
76;2021-S07;273;5019;29;142048
76;2021-S07;301;5457;39;152559
76;2021-S07;300;5133;49;151379
76;2021-S07;263;4487;59;159079
76;2021-S07;216;3397;69;152712
76;2021-S07;157;2272;79;105179
76;2021-S07;87;1854;89;59968
76;2021-S07;44;1069;90;16896
76;2021-S07;2022;35520;0;1243788
76;2021-S08;100;1606;09;145855
76;2021-S08;295;4072;19;158113
76;2021-S08;291;5274;29;142048
76;2021-S08;318;5414;39;152559
76;2021-S08;355;4996;49;151379
76;2021-S08;362;4472;59;159079
76;2021-S08;285;3571;69;152712
76;2021-S08;164;2443;79;105179
76;2021-S08;126;1780;89;59968
76;2021-S08;39;931;90;16896
76;2021-S08;2336;34561;0;1243788
76;2021-S09;135;1160;09;145855
76;2021-S09;341;3264;19;158113
76;2021-S09;338;5173;29;142048
76;2021-S09;307;4883;39;152559
76;2021-S09;342;4295;49;151379
76;2021-S09;316;4147;59;159079
76;2021-S09;239;3463;69;152712
76;2021-S09;190;2485;79;105179
76;2021-S09;105;1754;89;59968
76;2021-S09;38;969;90;16896
76;2021-S09;2351;31596;0;1243788
76;2021-S10;177;4000;09;145855
76;2021-S10;396;4125;19;158113
76;2021-S10;460;5482;29;142048
76;2021-S10;418;5416;39;152559
76;2021-S10;427;4839;49;151379
76;2021-S10;351;4697;59;159079
76;2021-S10;277;3614;69;152712
76;2021-S10;173;2464;79;105179
76;2021-S10;93;1843;89;59968
76;2021-S10;42;1051;90;16896
76;2021-S10;2814;37535;0;1243788
76;2021-S11;244;6365;09;145855
76;2021-S11;514;6001;19;158113
76;2021-S11;561;6735;29;142048
76;2021-S11;611;6784;39;152559
76;2021-S11;513;5901;49;151379
76;2021-S11;484;5428;59;159079
76;2021-S11;408;4093;69;152712
76;2021-S11;212;2609;79;105179
76;2021-S11;129;1880;89;59968
76;2021-S11;75;1069;90;16896
76;2021-S11;3751;46872;0;1243788
76;2021-S12;352;9468;09;145855
76;2021-S12;686;8287;19;158113
76;2021-S12;685;7760;29;142048
76;2021-S12;703;8510;39;152559
76;2021-S12;625;7366;49;151379
76;2021-S12;587;6511;59;159079
76;2021-S12;423;4611;69;152712
76;2021-S12;254;2922;79;105179
76;2021-S12;141;2168;89;59968
76;2021-S12;54;1166;90;16896
76;2021-S12;4511;58775;0;1243788
76;2021-S13;337;10551;09;145855
76;2021-S13;750;12087;19;158113
76;2021-S13;661;8430;29;142048
76;2021-S13;686;9652;39;152559
76;2021-S13;669;8440;49;151379
76;2021-S13;618;7230;59;159079
76;2021-S13;433;4999;69;152712
76;2021-S13;236;2875;79;105179
76;2021-S13;138;2106;89;59968
76;2021-S13;57;1214;90;16896
76;2021-S13;4587;67593;0;1243788
76;2021-S14;289;4285;09;145855
76;2021-S14;601;6761;19;158113
76;2021-S14;679;7246;29;142048
76;2021-S14;650;7636;39;152559
76;2021-S14;630;6758;49;151379
76;2021-S14;522;5853;59;159079
76;2021-S14;356;4042;69;152712
76;2021-S14;187;2469;79;105179
76;2021-S14;119;1956;89;59968
76;2021-S14;45;1194;90;16896
76;2021-S14;4080;48205;0;1243788
76;2021-S15;265;2375;09;145855
76;2021-S15;581;4595;19;158113
76;2021-S15;618;6960;29;142048
76;2021-S15;642;6799;39;152559
76;2021-S15;610;5958;49;151379
76;2021-S15;572;5694;59;159079
76;2021-S15;402;4098;69;152712
76;2021-S15;218;2577;79;105179
76;2021-S15;96;1870;89;59968
76;2021-S15;45;1117;90;16896
76;2021-S15;4049;42049;0;1243788
76;2021-S16;197;2101;09;145855
76;2021-S16;576;4337;19;158113
76;2021-S16;609;6473;29;142048
76;2021-S16;586;6074;39;152559
76;2021-S16;589;5493;49;151379
76;2021-S16;562;5284;59;159079
76;2021-S16;348;3701;69;152712
76;2021-S16;198;2257;79;105179
76;2021-S16;80;1801;89;59968
76;2021-S16;54;1039;90;16896
76;2021-S16;3799;38564;0;1243788
76;2021-S17;247;6887;09;145855
76;2021-S17;457;5417;19;158113
76;2021-S17;534;6191;29;142048
76;2021-S17;490;5772;39;152559
76;2021-S17;441;5082;49;151379
76;2021-S17;352;4910;59;159079
76;2021-S17;279;3325;69;152712
76;2021-S17;115;2044;79;105179
76;2021-S17;70;1608;89;59968
76;2021-S17;50;1023;90;16896
76;2021-S17;3036;42271;0;1243788
76;2021-S18;245;11905;09;145855
76;2021-S18;412;8765;19;158113
76;2021-S18;383;6198;29;142048
76;2021-S18;449;6002;39;152559
76;2021-S18;346;4986;49;151379
76;2021-S18;327;4597;59;159079
76;2021-S18;193;3238;69;152712
76;2021-S18;96;2117;79;105179
76;2021-S18;49;1676;89;59968
76;2021-S18;26;983;90;16896
76;2021-S18;2526;50483;0;1243788
76;2021-S19;206;6189;09;145855
76;2021-S19;355;8824;19;158113
76;2021-S19;308;5434;29;142048
76;2021-S19;311;5331;39;152559
76;2021-S19;319;4558;49;151379
76;2021-S19;245;4143;59;159079
76;2021-S19;179;2903;69;152712
76;2021-S19;77;1877;79;105179
76;2021-S19;47;1430;89;59968
76;2021-S19;20;825;90;16896
76;2021-S19;2067;41522;0;1243788
76;2021-S20;202;11273;09;145855
76;2021-S20;416;12879;19;158113
76;2021-S20;330;5548;29;142048
76;2021-S20;362;5767;39;152559
76;2021-S20;300;4677;49;151379
76;2021-S20;210;4002;59;159079
76;2021-S20;136;3139;69;152712
76;2021-S20;42;2057;79;105179
76;2021-S20;35;1612;89;59968
76;2021-S20;15;842;90;16896
76;2021-S20;2049;51823;0;1243788
76;2021-S21;131;8865;09;145855
